Event.ID,Species.ID,Species_ID_gbif,Class_gbif,Family_gbif,Movement.type,Movement.sub.type,Movement.Measure,Value,Units,Statistic,Variance,Variance_type,Grouping.level,Sampling.method,New.Sampling.Method,Aggregation.level,N,Speed.continuous..y.n.,Temporal.scale.interval,Inference.method,Movement.Mode,Body.mass,Body.mass.Units,Body.mass.measured..y.n.,Sex,Lifestage,Diet,Study.type,MetaRef,Reference,Reference.full,Reference.DOI,Body.Mass.Ref,Body.mass.source,Movement.Mode.Ref,Diet.Ref,Comments,Method_comments,Location,Lat,Long
87811,Eretmochelys imbricata,Eretmochelys imbricata,Testudines,Cheloniidae,Migration,NA,Distance,8270000,m,Maximum,NA,NA,NA,Satellite tracking,NA,Cross-study,NA,NA,NA,NA,Swimming,7000,g,NA,NA,Juvenile,NA,Metastudy,Hays & Scott. 2013,"Velez-Zuazo, X., Ramos, W.D., van Dam, R.P., Diez, C.E., Abreu-Grobois, A.and McMillan, W.O. (2008) Dispersal, recruitment and migratory behaviour ina hawksbill sea turtle aggregation. Molecular Ecology, 17, 839-853.; Blumenthal, J. M., Abreu-Grobois, F.A, Austin, T.J., Broderick, A.C., Bruford,M.W.,  Coyne,  M.S.,  Ebanks-Petrie,  G.,  Formia,  A.,  Meylen,  P.A.,  Meylan,A.B. and Godley, B.J. (2009) Turtle groups or turtle soup: dispersal patterns ofhawksbill turtles in the Caribbean. Molecular Ecology, 18, 4841-4853; Monzón-Argüello,  C.,  Loureiro,  N.S.,  Delgado,  C.,  Marco,  A.,  Lopes,  J.M.,Gomes,  M.G.  and  Abreu-Grobois,  F.A.  (2011)  Príncipe  island  hawksbills:Genetic isolation of an eastern Atlantic stock. Journal of Experimental MarineBiology and Ecology, 407, 345-354.; Bowen,  B.  W.,  Grant,  W.S.,  Hillis-Starr,  Z.,  Shaver,  D.J.,  Bjorndal,  K.A.,Bolten,   A.B.   and   Bass,   A.L.   (2007)   Mixed-stock   analysis   reveals   themigrations   of   juvenile   hawksbill   turtles   (Eretmochelys   imbricata)   in   theCaribbean Sea. Molecular Ecology, 16, 49-60.",NA,NA,NA,Hays & Scott. 2013,Inferred from Class:  Testudines,NA,NA,NA,Atlaantic Ocean,Puerto Rico,NA
87812,Eretmochelys imbricata,Eretmochelys imbricata,Testudines,Cheloniidae,Migration,NA,Distance,8120000,m,Maximum,NA,NA,NA,Satellite tracking,NA,Cross-study,NA,NA,NA,NA,Swimming,7000,g,NA,NA,Juvenile,NA,Metastudy,Hays & Scott. 2013,"Velez-Zuazo, X., Ramos, W.D., van Dam, R.P., Diez, C.E., Abreu-Grobois, A.and McMillan, W.O. (2008) Dispersal, recruitment and migratory behaviour ina hawksbill sea turtle aggregation. Molecular Ecology, 17, 839-853.; Blumenthal, J. M., Abreu-Grobois, F.A, Austin, T.J., Broderick, A.C., Bruford,M.W.,  Coyne,  M.S.,  Ebanks-Petrie,  G.,  Formia,  A.,  Meylen,  P.A.,  Meylan,A.B. and Godley, B.J. (2009) Turtle groups or turtle soup: dispersal patterns ofhawksbill turtles in the Caribbean. Molecular Ecology, 18, 4841-4853; Monzón-Argüello,  C.,  Loureiro,  N.S.,  Delgado,  C.,  Marco,  A.,  Lopes,  J.M.,Gomes,  M.G.  and  Abreu-Grobois,  F.A.  (2011)  Príncipe  island  hawksbills:Genetic isolation of an eastern Atlantic stock. Journal of Experimental MarineBiology and Ecology, 407, 345-354.; Bowen,  B.  W.,  Grant,  W.S.,  Hillis-Starr,  Z.,  Shaver,  D.J.,  Bjorndal,  K.A.,Bolten,   A.B.   and   Bass,   A.L.   (2007)   Mixed-stock   analysis   reveals   themigrations   of   juvenile   hawksbill   turtles   (Eretmochelys   imbricata)   in   theCaribbean Sea. Molecular Ecology, 16, 49-60.",NA,NA,NA,Hays & Scott. 2013,Inferred from Class:  Testudines,NA,NA,NA,Atlaantic Ocean,US Virgin Islands,NA
87813,Eretmochelys imbricata,Eretmochelys imbricata,Testudines,Cheloniidae,Migration,NA,Distance,8220000,m,Maximum,NA,NA,NA,Satellite tracking,NA,Single study,NA,NA,NA,NA,Swimming,5000,g,NA,NA,Juvenile,NA,Metastudy,Hays & Scott. 2013,"Monzón-Argüello,  C.,  Loureiro,  N.S.,  Delgado,  C.,  Marco,  A.,  Lopes,  J.M.,Gomes,  M.G.  and  Abreu-Grobois,  F.A.  (2011)  Príncipe  island  hawksbills:Genetic isolation of an eastern Atlantic stock. Journal of Experimental MarineBiology and Ecology, 407, 345-354.",NA,NA,NA,Hays & Scott. 2013,Inferred from Class:  Testudines,NA,NA,NA,Atlaantic Ocean,Venezuela,NA
87814,Eretmochelys imbricata,Eretmochelys imbricata,Testudines,Cheloniidae,Migration,NA,Distance,2293000,m,Mean,NA,NA,NA,Satellite tracking,NA,Cross-study,NA,NA,NA,NA,Swimming,7000,g,NA,NA,Juvenile,NA,Metastudy,Hays & Scott. 2013,"Velez-Zuazo, X., Ramos, W.D., van Dam, R.P., Diez, C.E., Abreu-Grobois, A.and McMillan, W.O. (2008) Dispersal, recruitment and migratory behaviour ina hawksbill sea turtle aggregation. Molecular Ecology, 17, 839-853.; Blumenthal, J. M., Abreu-Grobois, F.A, Austin, T.J., Broderick, A.C., Bruford,M.W.,  Coyne,  M.S.,  Ebanks-Petrie,  G.,  Formia,  A.,  Meylen,  P.A.,  Meylan,A.B. and Godley, B.J. (2009) Turtle groups or turtle soup: dispersal patterns ofhawksbill turtles in the Caribbean. Molecular Ecology, 18, 4841-4853; Monzón-Argüello,  C.,  Loureiro,  N.S.,  Delgado,  C.,  Marco,  A.,  Lopes,  J.M.,Gomes,  M.G.  and  Abreu-Grobois,  F.A.  (2011)  Príncipe  island  hawksbills:Genetic isolation of an eastern Atlantic stock. Journal of Experimental MarineBiology and Ecology, 407, 345-354.; Bowen,  B.  W.,  Grant,  W.S.,  Hillis-Starr,  Z.,  Shaver,  D.J.,  Bjorndal,  K.A.,Bolten,   A.B.   and   Bass,   A.L.   (2007)   Mixed-stock   analysis   reveals   themigrations   of   juvenile   hawksbill   turtles   (Eretmochelys   imbricata)   in   theCaribbean Sea. Molecular Ecology, 16, 49-60.",NA,NA,NA,Hays & Scott. 2013,Inferred from Class:  Testudines,NA,NA,NA,Atlaantic Ocean,Antigua,NA
87815,Eretmochelys imbricata,Eretmochelys imbricata,Testudines,Cheloniidae,Migration,NA,Distance,2547000,m,Mean,NA,NA,NA,Satellite tracking,NA,Cross-study,NA,NA,NA,NA,Swimming,7000,g,NA,NA,Juvenile,NA,Metastudy,Hays & Scott. 2013,"Velez-Zuazo, X., Ramos, W.D., van Dam, R.P., Diez, C.E., Abreu-Grobois, A.and McMillan, W.O. (2008) Dispersal, recruitment and migratory behaviour ina hawksbill sea turtle aggregation. Molecular Ecology, 17, 839-853.; Blumenthal, J. M., Abreu-Grobois, F.A, Austin, T.J., Broderick, A.C., Bruford,M.W.,  Coyne,  M.S.,  Ebanks-Petrie,  G.,  Formia,  A.,  Meylen,  P.A.,  Meylan,A.B. and Godley, B.J. (2009) Turtle groups or turtle soup: dispersal patterns ofhawksbill turtles in the Caribbean. Molecular Ecology, 18, 4841-4853; Monzón-Argüello,  C.,  Loureiro,  N.S.,  Delgado,  C.,  Marco,  A.,  Lopes,  J.M.,Gomes,  M.G.  and  Abreu-Grobois,  F.A.  (2011)  Príncipe  island  hawksbills:Genetic isolation of an eastern Atlantic stock. Journal of Experimental MarineBiology and Ecology, 407, 345-354.; Bowen,  B.  W.,  Grant,  W.S.,  Hillis-Starr,  Z.,  Shaver,  D.J.,  Bjorndal,  K.A.,Bolten,   A.B.   and   Bass,   A.L.   (2007)   Mixed-stock   analysis   reveals   themigrations   of   juvenile   hawksbill   turtles   (Eretmochelys   imbricata)   in   theCaribbean Sea. Molecular Ecology, 16, 49-60.",NA,NA,NA,Hays & Scott. 2013,Inferred from Class:  Testudines,NA,NA,NA,Atlaantic Ocean,Barbados,NA
87816,Eretmochelys imbricata,Eretmochelys imbricata,Testudines,Cheloniidae,Migration,NA,Distance,3280000,m,Mean,NA,NA,NA,Satellite tracking,NA,Cross-study,NA,NA,NA,NA,Swimming,7000,g,NA,NA,Juvenile,NA,Metastudy,Hays & Scott. 2013,"Velez-Zuazo, X., Ramos, W.D., van Dam, R.P., Diez, C.E., Abreu-Grobois, A.and McMillan, W.O. (2008) Dispersal, recruitment and migratory behaviour ina hawksbill sea turtle aggregation. Molecular Ecology, 17, 839-853.; Blumenthal, J. M., Abreu-Grobois, F.A, Austin, T.J., Broderick, A.C., Bruford,M.W.,  Coyne,  M.S.,  Ebanks-Petrie,  G.,  Formia,  A.,  Meylen,  P.A.,  Meylan,A.B. and Godley, B.J. (2009) Turtle groups or turtle soup: dispersal patterns ofhawksbill turtles in the Caribbean. Molecular Ecology, 18, 4841-4853; Monzón-Argüello,  C.,  Loureiro,  N.S.,  Delgado,  C.,  Marco,  A.,  Lopes,  J.M.,Gomes,  M.G.  and  Abreu-Grobois,  F.A.  (2011)  Príncipe  island  hawksbills:Genetic isolation of an eastern Atlantic stock. Journal of Experimental MarineBiology and Ecology, 407, 345-354.; Bowen,  B.  W.,  Grant,  W.S.,  Hillis-Starr,  Z.,  Shaver,  D.J.,  Bjorndal,  K.A.,Bolten,   A.B.   and   Bass,   A.L.   (2007)   Mixed-stock   analysis   reveals   themigrations   of   juvenile   hawksbill   turtles   (Eretmochelys   imbricata)   in   theCaribbean Sea. Molecular Ecology, 16, 49-60.",NA,NA,NA,Hays & Scott. 2013,Inferred from Class:  Testudines,NA,NA,NA,Atlaantic Ocean,Belize,NA
87817,Eretmochelys imbricata,Eretmochelys imbricata,Testudines,Cheloniidae,Migration,NA,Distance,3673000,m,Mean,NA,NA,NA,Satellite tracking,NA,Cross-study,NA,NA,NA,NA,Swimming,7000,g,NA,NA,Juvenile,NA,Metastudy,Hays & Scott. 2013,"Velez-Zuazo, X., Ramos, W.D., van Dam, R.P., Diez, C.E., Abreu-Grobois, A.and McMillan, W.O. (2008) Dispersal, recruitment and migratory behaviour ina hawksbill sea turtle aggregation. Molecular Ecology, 17, 839-853.; Blumenthal, J. M., Abreu-Grobois, F.A, Austin, T.J., Broderick, A.C., Bruford,M.W.,  Coyne,  M.S.,  Ebanks-Petrie,  G.,  Formia,  A.,  Meylen,  P.A.,  Meylan,A.B. and Godley, B.J. (2009) Turtle groups or turtle soup: dispersal patterns ofhawksbill turtles in the Caribbean. Molecular Ecology, 18, 4841-4853; Monzón-Argüello,  C.,  Loureiro,  N.S.,  Delgado,  C.,  Marco,  A.,  Lopes,  J.M.,Gomes,  M.G.  and  Abreu-Grobois,  F.A.  (2011)  Príncipe  island  hawksbills:Genetic isolation of an eastern Atlantic stock. Journal of Experimental MarineBiology and Ecology, 407, 345-354.; Bowen,  B.  W.,  Grant,  W.S.,  Hillis-Starr,  Z.,  Shaver,  D.J.,  Bjorndal,  K.A.,Bolten,   A.B.   and   Bass,   A.L.   (2007)   Mixed-stock   analysis   reveals   themigrations   of   juvenile   hawksbill   turtles   (Eretmochelys   imbricata)   in   theCaribbean Sea. Molecular Ecology, 16, 49-60.",NA,NA,NA,Hays & Scott. 2013,Inferred from Class:  Testudines,NA,NA,NA,Atlaantic Ocean,Costa Rica,NA
87818,Eretmochelys imbricata,Eretmochelys imbricata,Testudines,Cheloniidae,Migration,NA,Distance,2337000,m,Mean,NA,NA,NA,Satellite tracking,NA,Cross-study,NA,NA,NA,NA,Swimming,7000,g,NA,NA,Juvenile,NA,Metastudy,Hays & Scott. 2013,"Velez-Zuazo, X., Ramos, W.D., van Dam, R.P., Diez, C.E., Abreu-Grobois, A.and McMillan, W.O. (2008) Dispersal, recruitment and migratory behaviour ina hawksbill sea turtle aggregation. Molecular Ecology, 17, 839-853.; Blumenthal, J. M., Abreu-Grobois, F.A, Austin, T.J., Broderick, A.C., Bruford,M.W.,  Coyne,  M.S.,  Ebanks-Petrie,  G.,  Formia,  A.,  Meylen,  P.A.,  Meylan,A.B. and Godley, B.J. (2009) Turtle groups or turtle soup: dispersal patterns ofhawksbill turtles in the Caribbean. Molecular Ecology, 18, 4841-4853; Monzón-Argüello,  C.,  Loureiro,  N.S.,  Delgado,  C.,  Marco,  A.,  Lopes,  J.M.,Gomes,  M.G.  and  Abreu-Grobois,  F.A.  (2011)  Príncipe  island  hawksbills:Genetic isolation of an eastern Atlantic stock. Journal of Experimental MarineBiology and Ecology, 407, 345-354.; Bowen,  B.  W.,  Grant,  W.S.,  Hillis-Starr,  Z.,  Shaver,  D.J.,  Bjorndal,  K.A.,Bolten,   A.B.   and   Bass,   A.L.   (2007)   Mixed-stock   analysis   reveals   themigrations   of   juvenile   hawksbill   turtles   (Eretmochelys   imbricata)   in   theCaribbean Sea. Molecular Ecology, 16, 49-60.",NA,NA,NA,Hays & Scott. 2013,Inferred from Class:  Testudines,NA,NA,NA,Atlaantic Ocean,Cuba,NA
87819,Eretmochelys imbricata,Eretmochelys imbricata,Testudines,Cheloniidae,Migration,NA,Distance,50000,m,Mean,NA,NA,NA,Satellite tracking,NA,Single study,NA,NA,NA,NA,Swimming,5000,g,NA,NA,Juvenile,NA,Metastudy,Hays & Scott. 2013,"Monzón-Argüello,  C.,  Loureiro,  N.S.,  Delgado,  C.,  Marco,  A.,  Lopes,  J.M.,Gomes,  M.G.  and  Abreu-Grobois,  F.A.  (2011)  Príncipe  island  hawksbills:Genetic isolation of an eastern Atlantic stock. Journal of Experimental MarineBiology and Ecology, 407, 345-354.",NA,NA,NA,Hays & Scott. 2013,Inferred from Class:  Testudines,NA,NA,NA,Atlaantic Ocean,Gulf of Guinea,NA
87820,Eretmochelys imbricata,Eretmochelys imbricata,Testudines,Cheloniidae,Migration,NA,Distance,3133000,m,Mean,NA,NA,NA,Satellite tracking,NA,Cross-study,NA,NA,NA,NA,Swimming,7000,g,NA,NA,Juvenile,NA,Metastudy,Hays & Scott. 2013,"Velez-Zuazo, X., Ramos, W.D., van Dam, R.P., Diez, C.E., Abreu-Grobois, A.and McMillan, W.O. (2008) Dispersal, recruitment and migratory behaviour ina hawksbill sea turtle aggregation. Molecular Ecology, 17, 839-853.; Blumenthal, J. M., Abreu-Grobois, F.A, Austin, T.J., Broderick, A.C., Bruford,M.W.,  Coyne,  M.S.,  Ebanks-Petrie,  G.,  Formia,  A.,  Meylen,  P.A.,  Meylan,A.B. and Godley, B.J. (2009) Turtle groups or turtle soup: dispersal patterns ofhawksbill turtles in the Caribbean. Molecular Ecology, 18, 4841-4853; Monzón-Argüello,  C.,  Loureiro,  N.S.,  Delgado,  C.,  Marco,  A.,  Lopes,  J.M.,Gomes,  M.G.  and  Abreu-Grobois,  F.A.  (2011)  Príncipe  island  hawksbills:Genetic isolation of an eastern Atlantic stock. Journal of Experimental MarineBiology and Ecology, 407, 345-354.; Bowen,  B.  W.,  Grant,  W.S.,  Hillis-Starr,  Z.,  Shaver,  D.J.,  Bjorndal,  K.A.,Bolten,   A.B.   and   Bass,   A.L.   (2007)   Mixed-stock   analysis   reveals   themigrations   of   juvenile   hawksbill   turtles   (Eretmochelys   imbricata)   in   theCaribbean Sea. Molecular Ecology, 16, 49-60.",NA,NA,NA,Hays & Scott. 2013,Inferred from Class:  Testudines,NA,NA,NA,Atlaantic Ocean,Mexico,NA
87821,Eretmochelys imbricata,Eretmochelys imbricata,Testudines,Cheloniidae,Migration,NA,Distance,1953000,m,Mean,NA,NA,NA,Satellite tracking,NA,Cross-study,NA,NA,NA,NA,Swimming,7000,g,NA,NA,Juvenile,NA,Metastudy,Hays & Scott. 2013,"Velez-Zuazo, X., Ramos, W.D., van Dam, R.P., Diez, C.E., Abreu-Grobois, A.and McMillan, W.O. (2008) Dispersal, recruitment and migratory behaviour ina hawksbill sea turtle aggregation. Molecular Ecology, 17, 839-853.; Blumenthal, J. M., Abreu-Grobois, F.A, Austin, T.J., Broderick, A.C., Bruford,M.W.,  Coyne,  M.S.,  Ebanks-Petrie,  G.,  Formia,  A.,  Meylen,  P.A.,  Meylan,A.B. and Godley, B.J. (2009) Turtle groups or turtle soup: dispersal patterns ofhawksbill turtles in the Caribbean. Molecular Ecology, 18, 4841-4853; Monzón-Argüello,  C.,  Loureiro,  N.S.,  Delgado,  C.,  Marco,  A.,  Lopes,  J.M.,Gomes,  M.G.  and  Abreu-Grobois,  F.A.  (2011)  Príncipe  island  hawksbills:Genetic isolation of an eastern Atlantic stock. Journal of Experimental MarineBiology and Ecology, 407, 345-354.; Bowen,  B.  W.,  Grant,  W.S.,  Hillis-Starr,  Z.,  Shaver,  D.J.,  Bjorndal,  K.A.,Bolten,   A.B.   and   Bass,   A.L.   (2007)   Mixed-stock   analysis   reveals   themigrations   of   juvenile   hawksbill   turtles   (Eretmochelys   imbricata)   in   theCaribbean Sea. Molecular Ecology, 16, 49-60.",NA,NA,NA,Hays & Scott. 2013,Inferred from Class:  Testudines,NA,NA,NA,Atlaantic Ocean,Puerto Rico,NA
87822,Eretmochelys imbricata,Eretmochelys imbricata,Testudines,Cheloniidae,Migration,NA,Distance,2128000,m,Mean,NA,NA,NA,Satellite tracking,NA,Cross-study,NA,NA,NA,NA,Swimming,7000,g,NA,NA,Juvenile,NA,Metastudy,Hays & Scott. 2013,"Velez-Zuazo, X., Ramos, W.D., van Dam, R.P., Diez, C.E., Abreu-Grobois, A.and McMillan, W.O. (2008) Dispersal, recruitment and migratory behaviour ina hawksbill sea turtle aggregation. Molecular Ecology, 17, 839-853.; Blumenthal, J. M., Abreu-Grobois, F.A, Austin, T.J., Broderick, A.C., Bruford,M.W.,  Coyne,  M.S.,  Ebanks-Petrie,  G.,  Formia,  A.,  Meylen,  P.A.,  Meylan,A.B. and Godley, B.J. (2009) Turtle groups or turtle soup: dispersal patterns ofhawksbill turtles in the Caribbean. Molecular Ecology, 18, 4841-4853; Monzón-Argüello,  C.,  Loureiro,  N.S.,  Delgado,  C.,  Marco,  A.,  Lopes,  J.M.,Gomes,  M.G.  and  Abreu-Grobois,  F.A.  (2011)  Príncipe  island  hawksbills:Genetic isolation of an eastern Atlantic stock. Journal of Experimental MarineBiology and Ecology, 407, 345-354.; Bowen,  B.  W.,  Grant,  W.S.,  Hillis-Starr,  Z.,  Shaver,  D.J.,  Bjorndal,  K.A.,Bolten,   A.B.   and   Bass,   A.L.   (2007)   Mixed-stock   analysis   reveals   themigrations   of   juvenile   hawksbill   turtles   (Eretmochelys   imbricata)   in   theCaribbean Sea. Molecular Ecology, 16, 49-60.",NA,NA,NA,Hays & Scott. 2013,Inferred from Class:  Testudines,NA,NA,NA,Atlaantic Ocean,US Virgin Islands,NA
87823,Eretmochelys imbricata,Eretmochelys imbricata,Testudines,Cheloniidae,Migration,NA,Distance,8220000,m,Mean,NA,NA,NA,Satellite tracking,NA,Single study,NA,NA,NA,NA,Swimming,5000,g,NA,NA,Juvenile,NA,Metastudy,Hays & Scott. 2013,"Monzón-Argüello,  C.,  Loureiro,  N.S.,  Delgado,  C.,  Marco,  A.,  Lopes,  J.M.,Gomes,  M.G.  and  Abreu-Grobois,  F.A.  (2011)  Príncipe  island  hawksbills:Genetic isolation of an eastern Atlantic stock. Journal of Experimental MarineBiology and Ecology, 407, 345-354.",NA,NA,NA,Hays & Scott. 2013,Inferred from Class:  Testudines,NA,NA,NA,Atlaantic Ocean,Venezuela,NA
87824,Caretta caretta,Caretta caretta,Testudines,Cheloniidae,Migration,NA,Distance,5790000,m,Maximum,NA,NA,NA,Satellite tracking,NA,Cross-study,NA,NA,NA,NA,Mixed,15000,g,NA,NA,Juvenile,NA,Metastudy,Hays & Scott. 2013,"Bowen, B. W., Bass, A.L., Chow, S.M., Bostrom, M., Bjorndal, K.A., Bolten,A.B., Okuyama, T., Bolker, B.M., Epperly, S., Lacasella, E., Shaver, D., Dodd,M., Hopkinsmurphy, S.R., Musick, J.A., Swingle, M., Rankin-Baransky, K.R.,Teas,  W.,  Witzell,  W.N.  and  Dutton,  P.H.  (2004)  Natal  homing  in  juvenileloggerhead turtles (Caretta caretta). Molecular Ecology, 13, 3797-3808.; Reis,  E.  C.,  Soares,  L.S,  Vargas,  S.M.,  Santos,  F.R.,  Young,  R.J.,  Bjorndal,K.A.,   Bolten,   A.B.   and   Lôbo-Hajdu,   G.   (2010)   Genetic   composition,population   structure   and   phylogeography   of   the   loggerhead   sea   turtle:colonization hypothesis for the Brazilian rookeries. Conservation Genetics, 11,1467-1477.; Monzón-Argüello,  C.,  Rico,  C.,  Carreras,  C.,  Calabuig  P.,  Marco  A.  andLópez-Jurado,   L.F.   (2009)   Variation   in   spatial   distribution   of   juvenileloggerhead  turtles  in  the  eastern  Atlantic  and  western  Mediterranean  Sea.Journal of Experimental Marine Biology and Ecology, 373, 79-86.",NA,NA,NA,Hays & Scott. 2013,Inferred from Class:  Testudines,NA,NA,NA,Atlaantic Ocean,Brazil,NA
87825,Caretta caretta,Caretta caretta,Testudines,Cheloniidae,Migration,NA,Distance,2860000,m,Maximum,NA,NA,NA,Satellite tracking,NA,Single study,NA,NA,NA,NA,Mixed,8000,g,NA,NA,Juvenile,NA,Metastudy,Hays & Scott. 2013,"Monzón-Argüello,  C.,  Rico,  C.,  Carreras,  C.,  Calabuig  P.,  Marco  A.  andLópez-Jurado,   L.F.   (2009)   Variation   in   spatial   distribution   of   juvenileloggerhead  turtles  in  the  eastern  Atlantic  and  western  Mediterranean  Sea.Journal of Experimental Marine Biology and Ecology, 373, 79-86.",NA,NA,NA,Hays & Scott. 2013,Inferred from Class:  Testudines,NA,NA,NA,Atlaantic Ocean,Cape Verde,NA
87826,Caretta caretta,Caretta caretta,Testudines,Cheloniidae,Migration,NA,Distance,11100000,m,Maximum,NA,NA,NA,Satellite tracking,NA,Cross-study,NA,NA,NA,NA,Mixed,20000,g,NA,NA,Juvenile,NA,Metastudy,Hays & Scott. 2013,"Bowen, B. W., Bass, A.L., Chow, S.M., Bostrom, M., Bjorndal, K.A., Bolten,A.B., Okuyama, T., Bolker, B.M., Epperly, S., Lacasella, E., Shaver, D., Dodd,M., Hopkinsmurphy, S.R., Musick, J.A., Swingle, M., Rankin-Baransky, K.R.,Teas,  W.,  Witzell,  W.N.  and  Dutton,  P.H.  (2004)  Natal  homing  in  juvenileloggerhead turtles (Caretta caretta). Molecular Ecology, 13, 3797-3808.; Reis,  E.  C.,  Soares,  L.S,  Vargas,  S.M.,  Santos,  F.R.,  Young,  R.J.,  Bjorndal,K.A.,   Bolten,   A.B.   and   Lôbo-Hajdu,   G.   (2010)   Genetic   composition,population   structure   and   phylogeography   of   the   loggerhead   sea   turtle:colonization hypothesis for the Brazilian rookeries. Conservation Genetics, 11,1467-1477.; Carreras, C., Pont S., Maffucci,  F.,  Pascual,  M.,  Barcelo´,  A.  Bentivegna,  F.,Cardona,  L.,  Alegre,  F.,  SanFélix,  M.,  Fernández,  G.  and  Aguilar,  A.  (2006)Genetic structuring of immature loggerhead sea turtles (Caretta caretta) in theMediterranean  Sea  reflects  water  circulation  patterns.  Marine  Biology,  149,1269-1279.; Engstrom,  T.N.,  Meylan,  P.  and  Meylan,  A.B.  (2002)  Origin  of  juvenileloggerhead  turtles  (Caretta  caretta)  in  a  tropical  developmental  habitat  inCaribbean Panamá. Animal Conservation, 5, 125-133.; Casale,  P.  and  Freggi,  D.  (2008)  Mitochondrial  DNA  reveals  regional  andinterregional   importance   of   the   central   Mediterranean   African   shelf   forloggerhead sea turtles (Caretta caretta). Science, 72, 541-548.; Reece, J.S., Ehrhart, L.M. and Parkinson, C.L. (2006) Mixed stock analysis ofjuvenile   loggerheads   (Caretta   caretta)   in   Indian   River   Lagoon,   Florida:implications for conservation planning. Conservation Genetics, 7, 345-352.",NA,NA,NA,Hays & Scott. 2013,Inferred from Class:  Testudines,NA,NA,NA,Atlaantic Ocean,Mexico,NA
87827,Caretta caretta,Caretta caretta,Testudines,Cheloniidae,Migration,NA,Distance,10100000,m,Maximum,NA,NA,NA,Satellite tracking,NA,Cross-study,NA,NA,NA,NA,Mixed,20000,g,NA,NA,Juvenile,NA,Metastudy,Hays & Scott. 2013,"Bowen,  B.  W.,  Grant,  W.S.,  Hillis-Starr,  Z.,  Shaver,  D.J.,  Bjorndal,  K.A.,Bolten,   A.B.   and   Bass,   A.L.   (2007)   Mixed-stock   analysis   reveals   themigrations   of   juvenile   hawksbill   turtles   (Eretmochelys   imbricata)   in   theCaribbean Sea. Molecular Ecology, 16, 49-60.; Monzón-Argüello,  C.,  Rico,  C.,  Carreras,  C.,  Calabuig  P.,  Marco  A.  andLópez-Jurado,   L.F.   (2009)   Variation   in   spatial   distribution   of   juvenileloggerhead  turtles  in  the  eastern  Atlantic  and  western  Mediterranean  Sea.Journal of Experimental Marine Biology and Ecology, 373, 79-86.; Carreras, C., Pont S., Maffucci,  F.,  Pascual,  M.,  Barcelo´,  A.  Bentivegna,  F.,Cardona,  L.,  Alegre,  F.,  SanFélix,  M.,  Fernández,  G.  and  Aguilar,  A.  (2006)Genetic structuring of immature loggerhead sea turtles (Caretta caretta) in theMediterranean  Sea  reflects  water  circulation  patterns.  Marine  Biology,  149,1269-1279.; Engstrom,  T.N.,  Meylan,  P.  and  Meylan,  A.B.  (2002)  Origin  of  juvenileloggerhead  turtles  (Caretta  caretta)  in  a  tropical  developmental  habitat  inCaribbean Panamá. Animal Conservation, 5, 125-133.; Casale,  P.  and  Freggi,  D.  (2008)  Mitochondrial  DNA  reveals  regional  andinterregional   importance   of   the   central   Mediterranean   African   shelf   forloggerhead sea turtles (Caretta caretta). Science, 72, 541-548.; Reece, J.S., Ehrhart, L.M. and Parkinson, C.L. (2006) Mixed stock analysis ofjuvenile   loggerheads   (Caretta   caretta)   in   Indian   River   Lagoon,   Florida:implications for conservation planning. Conservation Genetics, 7, 345-352.",NA,NA,NA,Hays & Scott. 2013,Inferred from Class:  Testudines,NA,NA,NA,Atlaantic Ocean,SE US,NA
87828,Caretta caretta,Caretta caretta,Testudines,Cheloniidae,Migration,NA,Distance,13040000,m,Maximum,NA,NA,NA,Satellite tracking,NA,Cross-study,NA,NA,NA,NA,Mixed,25000,g,NA,NA,Juvenile,NA,Metastudy,Hays & Scott. 2013,"Bowen, B. W., Bass, A.L., Chow, S.M., Bostrom, M., Bjorndal, K.A., Bolten,A.B., Okuyama, T., Bolker, B.M., Epperly, S., Lacasella, E., Shaver, D., Dodd,M., Hopkinsmurphy, S.R., Musick, J.A., Swingle, M., Rankin-Baransky, K.R.,Teas,  W.,  Witzell,  W.N.  and  Dutton,  P.H.  (2004)  Natal  homing  in  juvenileloggerhead turtles (Caretta caretta). Molecular Ecology, 13, 3797-3808.; Boyle,  M.  C.,  FitzSimmons,  N.N.,  Limpus,  C.J.,  Kelez,  S.,  Velez-Zuazo,  X.and  Waycott,  M.  (2009)  Evidence  for  transoceanic  migrations  by loggerheadsea turtles in the southern Pacific Ocean. Proceedings of the Royal Society ofLondon Series B, 276, 1993-1999.; Bowen, B.W., Abreu-Grobois, F.A., Balazs, G.H., Kamezaki, N., Limpus, C.J.and Ferl, R.J. (1995) Trans-Pacific migrations of the loggerhead turtle (Carettacaretta)  demonstrated  with  mitochondrial  DNA  markers.  Proceedings  of  theNational Academy of Science, 92, 3731-3734.",NA,NA,NA,Hays & Scott. 2013,Inferred from Class:  Testudines,NA,NA,NA,Indian ocean,Australia,NA
